22	96	76	0	0
96	22	0	0	76
24	39	363	6	616
39	24	90	3	891
25	56	415	16	759
56	25	229	0	961
26	74	681	27	570
74	26	257	19	1001
27	93	137	1	0
93	27	4	0	134
29	46	826	2	646
46	29	508	36	929
30	68	800	0	96
68	30	238	0	658
31	91	718	5	105
91	31	155	0	671
33	52	700	5	722
52	33	431	0	994
34	78	261	5	744
78	34	151	18	841
36	45	437	5	804
45	36	268	19	958
37	74	726	18	556
74	37	274	29	993
39	47	490	3	871
47	39	385	54	924
40	79	641	10	515
79	40	171	12	981
42	58	313	16	764
58	42	183	18	891
43	93	94	0	0
93	43	1	0	93
45	78	523	27	659
78	45	204	11	994
47	67	169	33	874
67	47	303	9	764
49	60	290	134	903
60	49	465	30	831
51	57	439	78	847
57	51	416	11	937
53	58	436	9	804
58	53	276	11	960
55	63	387	24	822
63	55	288	1	943
57	72	444	40	784
72	57	291	0	977
59	85	598	32	531
85	59	166	12	983
62	68	422	12	606
68	62	108	0	932
64	91	419	1	72
91	64	15	1	475
67	89	579	6	551
89	67	144	17	975
70	96	76	0	0
96	70	0	0	76
74	90	554	3	484
90	74	100	0	941
79	83	399	38	815
83	79	292	11	949
85	90	324	13	615
90	85	82	7	863
0	27	342	10	671
27	0	121	4	898
1	20	501	17	655
20	1	183	5	983
2	14	222	6	615
14	2	64	10	767
3	9	261	4	598
9	3	61	2	800
4	5	352	11	877
5	4	327	8	904
4	93	93	0	1
93	4	0	0	94
5	90	588	12	403
90	5	85	12	905
6	88	579	7	504
88	6	126	0	962
7	87	539	17	561
87	7	131	21	964
8	87	548	16	577
87	8	150	15	975
9	88	597	0	467
88	9	105	22	937
10	90	680	5	502
90	10	198	3	986
11	93	106	0	2
93	11	0	0	108
13	14	244	0	735
14	13	148	1	830
14	20	240	9	913
20	14	341	10	811
15	27	227	0	761
27	15	163	10	814
16	35	383	10	839
35	16	294	1	937
17	44	649	20	595
44	17	241	15	1008
18	54	428	10	874
54	18	365	0	944
19	65	924	0	342
65	19	378	9	878
20	77	530	26	694
77	20	242	5	1001
21	90	429	10	521
90	21	62	3	895
23	31	158	0	739
31	23	153	4	739
24	47	429	15	643
47	24	130	17	940
25	64	736	0	422
64	25	197	0	961
26	82	593	6	581
82	26	181	2	997
28	33	270	19	771
33	28	191	0	867
29	54	326	14	861
54	29	302	0	899
30	76	591	19	603
76	30	194	28	990
32	35	455	29	788
35	32	286	13	972
33	60	275	8	861
60	33	280	0	863
34	86	383	12	787
86	34	233	8	940
36	53	386	2	907
53	36	383	2	908
37	82	619	6	486
82	37	136	15	960
39	55	469	7	849
55	39	358	0	965
40	87	663	5	236
87	40	93	8	801
42	66	513	6	838
66	42	383	0	974
44	49	323	17	769
49	44	198	6	905
45	86	499	0	586
86	45	121	5	959
47	75	487	48	857
75	47	427	30	935
49	68	463	30	619
68	49	137	16	959
51	65	511	21	854
65	51	419	16	951
53	66	278	2	904
66	53	330	5	849
55	71	393	8	819
71	55	270	9	940
57	80	480	3	784
80	57	276	10	980
59	93	108	0	0
93	59	2	0	106
62	76	464	6	733
76	62	210	27	966
65	68	478	11	697
68	65	202	0	984
68	69	400	7	1001
69	68	715	11	680
71	79	242	0	790
79	71	187	18	827
75	77	351	3	765
77	75	185	25	909
79	91	512	2	126
91	79	30	3	607
86	88	610	4	563
88	86	178	6	993
0	35	315	2	834
35	0	253	0	897
1	28	327	11	749
28	1	177	7	902
2	22	352	0	747
22	2	179	2	918
3	17	191	12	597
17	3	59	4	736
4	13	289	3	685
13	4	119	0	858
5	10	291	15	740
10	5	165	2	877
6	8	156	0	669
8	6	105	0	719
6	96	76	0	0
96	6	0	0	76
7	95	76	0	0
95	7	0	0	76
8	95	76	0	0
95	8	0	0	76
9	96	76	0	0
96	9	0	0	76
11	13	205	15	740
13	11	151	9	798
12	17	257	10	697
17	12	121	8	835
13	22	262	3	749
22	13	161	3	848
14	28	203	5	789
28	14	196	0	800
15	35	483	0	791
35	15	288	4	980
16	43	520	27	703
43	16	247	0	1003
17	52	726	3	723
52	17	467	2	980
18	62	429	12	768
62	18	241	0	968
19	73	327	9	659
73	19	105	11	878
20	85	480	17	668
85	20	178	7	978
22	24	225	0	772
24	22	177	0	820
23	39	455	6	588
39	23	102	11	935
24	55	364	9	892
55	24	350	11	904
25	72	505	14	609
72	25	148	8	972
26	90	451	25	471
90	26	53	5	889
28	41	477	18	683
41	28	186	20	972
29	62	565	3	779
62	29	344	8	995
30	84	410	31	681
84	30	153	27	942
32	43	237	8	887
43	32	302	10	819
33	68	674	30	720
68	33	426	4	993
34	94	567	7	803
94	34	382	11	984
36	61	540	7	698
61	36	220	42	982
37	90	586	13	395
90	37	86	3	904
39	63	518	28	776
63	39	321	13	987
40	95	76	0	0
95	40	0	0	76
42	74	567	15	665
74	42	224	27	996
44	57	531	10	827
57	44	384	13	970
45	94	679	3	740
94	45	419	14	989
47	83	329	29	724
83	47	167	4	910
49	76	548	9	772
76	49	314	25	989
51	73	749	7	630
73	51	377	12	997
53	74	488	5	688
74	53	193	9	979
55	79	385	7	731
79	55	182	0	940
57	88	628	2	489
88	57	147	0	971
60	65	268	5	826
65	60	235	4	860
62	84	381	4	730
84	62	177	3	935
65	76	633	7	649
76	65	261	19	1009
68	77	699	2	535
77	68	225	17	993
71	87	556	8	743
87	71	284	29	993
75	85	350	29	847
85	75	304	4	917
80	83	264	11	860
83	80	260	35	840
86	96	76	0	0
96	86	0	0	76
0	43	364	19	712
43	0	167	0	928
1	36	328	12	767
36	1	197	2	908
2	30	417	0	609
30	2	102	0	924
3	25	206	28	685
25	3	121	0	798
4	21	297	1	642
21	4	91	0	849
5	18	258	3	672
18	5	103	5	825
6	16	212	3	627
16	6	74	4	764
7	15	292	1	670
15	7	106	2	853
8	15	290	0	683
15	8	110	9	853
9	16	200	0	697
16	9	120	2	775
10	18	276	0	689
18	10	112	12	841
11	21	293	6	722
21	11	140	15	865
12	25	328	0	812
25	12	232	3	905
13	30	273	23	696
30	13	132	0	859
14	36	361	19	715
36	14	166	1	928
15	43	512	29	684
43	15	224	2	998
16	51	460	31	963
51	16	677	4	772
17	60	273	0	985
60	17	476	6	776
18	70	188	1	838
70	18	247	0	780
19	81	464	8	714
0	4	386	23	828
4	0	292	5	939
0	92	147	3	2
92	0	2	0	150
1	85	530	28	519
85	1	109	17	950
2	79	601	8	500
79	2	139	0	970
3	74	682	12	535
74	3	219	15	995
4	70	146	5	868
70	4	287	11	721
5	67	575	42	730
67	5	339	0	1006
6	65	344	16	791
65	6	228	3	918
7	64	495	15	569
64	7	120	2	956
8	64	521	11	642
64	8	182	0	991
9	65	443	7	859
65	9	350	12	947
10	67	706	4	665
67	10	359	4	1010
11	70	346	0	973
70	11	483	5	831
12	74	771	21	511
74	12	308	0	994
13	79	473	3	607
79	13	125	3	955
14	85	473	13	660
85	14	161	20	963
15	92	282	5	17
92	15	10	0	294
17	21	132	6	766
21	17	185	11	707
18	31	258	0	833
31	18	237	3	850
19	42	587	4	604
42	19	186	15	993
20	54	416	8	798
54	20	265	0	957
21	67	799	0	101
67	21	229	0	671
22	81	372	34	760
81	22	214	10	942
23	96	76	0	0
96	23	0	0	76
25	41	559	9	590
41	25	166	7	985
26	59	775	0	244
59	26	181	0	837
27	78	600	9	655
78	27	244	10	1009
29	31	124	3	751
31	29	179	0	699
30	53	815	14	371
53	30	263	0	936
31	76	618	21	596
76	31	217	17	1000
33	37	305	14	635
37	33	93	0	860
34	63	828	0	608
63	34	462	12	962
35	90	559	5	473
90	35	96	4	935
37	59	288	7	877
59	37	301	4	867
38	89	647	4	311
89	38	92	11	858
40	64	682	11	753
64	40	460	7	979
42	43	235	10	682
43	42	109	5	813
43	78	502	0	635
78	43	152	18	966
45	63	955	5	435
63	45	522	6	867
47	52	346	163	508
52	47	85	20	910
48	92	250	0	9
92	48	10	4	245
50	87	550	3	542
87	50	116	25	954
52	86	459	0	740
86	52	213	14	972
54	89	597	14	440
89	54	104	12	933
56	96	76	0	0
96	56	0	0	76
59	70	240	3	946
70	59	391	7	789
61	87	541	25	606
87	61	172	12	988
64	76	434	3	785
76	64	249	13	958
67	74	624	4	746
74	67	364	0	1008
70	81	445	13	765
81	70	248	3	972
74	75	585	8	696
75	74	243	63	980
78	85	357	25	811
85	78	255	17	920
84	86	389	2	957
86	84	470	12	865
0	12	358	2	656
12	0	112	4	900
1	5	332	11	852
5	1	283	10	902
1	93	94	0	0
93	1	1	0	93
2	87	600	5	457
87	2	110	13	939
3	82	587	3	476
82	3	112	6	948
4	78	510	15	697
78	4	219	11	992
5	75	504	22	764
75	5	277	30	982
6	73	586	23	706
73	6	300	0	1014
7	72	648	32	603
72	7	259	12	1010
8	72	601	16	672
72	8	273	0	1015
9	73	548	0	659
73	9	205	2	1000
10	75	416	0	864
75	10	317	43	920
11	78	549	19	680
78	11	231	16	999
12	82	414	32	709
82	12	192	4	959
13	87	595	0	533
87	13	145	7	975
14	93	76	0	0
93	14	0	0	76
16	20	77	5	710
20	16	163	0	627
17	29	153	5	738
29	17	151	14	731
18	39	580	26	453
39	18	112	2	945
19	50	898	0	532
50	19	498	2	927
20	62	639	11	589
62	20	229	0	1009
21	75	582	0	723
75	21	270	43	991
22	89	672	0	376
89	22	125	9	914
24	32	352	8	824
32	24	258	4	922
25	49	995	0	385
49	25	784	12	582
26	67	725	8	81
67	26	174	3	637
27	86	539	10	750
86	27	284	23	992
29	39	281	7	615
39	29	70	6	826
30	61	887	0	94
61	30	350	0	631
31	84	502	10	588
84	31	131	5	961
33	45	639	10	639
45	33	267	7	1013
34	71	513	15	721
71	34	247	4	998
36	38	457	18	724
38	36	218	1	979
37	67	927	2	370
67	37	404	0	892
39	40	442	9	756
40	39	226	14	965
40	72	633	32	768
72	40	447	3	983
42	51	338	37	881
51	42	344	10	899
43	86	433	11	662
86	43	145	15	946
45	71	853	31	405
71	45	337	20	931
47	60	279	40	823
60	47	250	18	874
49	53	160	25	770
53	49	187	4	762
50	95	77	0	0
95	50	0	0	76
52	94	586	5	797
94	52	386	20	982
55	56	389	33	518
56	55	56	4	879
57	65	99	2	789
65	57	219	6	665
59	78	556	18	591
78	59	171	5	989
61	95	76	0	0
95	61	0	0	76
64	84	444	7	726
84	64	204	4	969
67	82	363	23	797
82	67	230	29	921
70	89	568	5	516
89	70	123	6	959
74	83	402	9	817
83	74	273	7	948
78	93	93	0	1
93	78	0	0	94
84	94	237	8	947
94	84	401	7	784
0	20	504	4	583
20	0	126	3	960
1	13	298	12	647
13	1	92	9	855
2	7	181	7	675
7	2	102	10	750
2	95	76	0	0
95	2	0	0	76
3	90	598	6	468
90	3	121	0	951
4	86	693	0	402
86	4	151	7	936
5	83	401	10	639
83	5	119	3	928
6	81	499	24	637
81	6	165	19	974
7	80	493	11	592
80	7	127	10	959
8	80	504	12	639
80	8	162	17	976
9	81	453	12	595
81	9	113	3	944
10	83	610	16	617
83	10	219	22	1001
11	86	555	5	602
86	11	158	25	979
12	90	566	12	453
90	12	95	4	932
13	95	76	0	0
95	13	0	0	76
15	20	177	0	821
20	15	225	6	767
16	28	144	3	745
28	16	163	2	726
17	37	217	27	645
37	17	90	5	794
18	47	597	25	698
47	18	264	81	974
19	58	661	0	692
58	19	333	9	1010
20	70	637	7	697
70	20	325	0	1016
21	83	606	6	520
83	21	146	13	973
23	24	242	4	770
24	23	174	9	832
24	40	538	12	560
40	24	137	0	972
25	57	724	14	632
57	25	353	11	1005
26	75	533	12	759
75	26	286	37	981
27	94	406	11	894
94	27	385	4	922
29	47	450	11	664
47	29	145	28	950
30	69	429	0	723
69	30	185	10	957
31	92	389	0	20
92	31	36	2	371
33	53	576	0	783
53	33	355	7	995
34	79	376	3	748
79	34	188	6	932
36	46	451	0	615
46	36	106	28	932
37	75	747	7	342
75	37	151	61	883
39	48	458	20	869
48	39	352	93	902
40	80	685	0	554
80	40	224	21	993
42	59	260	26	727
59	42	152	8	851
43	94	347	6	827
94	43	255	9	916
45	79	492	3	675
79	45	187	0	983
47	68	324	16	875
68	47	315	4	894
49	61	251	36	971
61	49	478	19	760
51	58	460	79	783
58	51	338	8	974
53	59	220	23	759
59	53	176	0	824
55	64	438	17	710
64	55	198	0	965
57	73	354	27	912
73	57	401	0	891
59	86	643	7	661
86	59	283	15	1011
62	69	208	9	769
69	62	176	5	805
64	92	186	2	7
92	64	3	0	192
67	90	584	12	485
90	67	122	0	956
71	72	464	10	648
72	71	153	3	966
74	91	408	0	61
91	74	15	6	448
79	84	300	18	792
84	79	215	7	886
85	91	545	5	122
91	85	44	2	625
0	28	361	13	760
28	0	201	5	928
1	21	331	10	714
21	1	150	2	902
2	15	258	0	678
15	2	108	2	826
3	10	271	13	689
10	3	117	10	844
4	6	150	7	651
6	4	93	6	707
4	94	567	0	761
94	4	312	20	995
5	91	454	2	101
91	5	17	0	539
6	89	600	1	290
89	6	62	11	818
7	88	605	0	473
88	7	117	11	949
8	88	581	3	468
88	8	107	2	943
9	89	617	6	427
89	9	107	17	926
10	91	433	3	88
91	10	13	1	509
11	94	280	16	896
94	11	333	3	856
13	15	193	0	702
15	13	123	1	771
14	21	219	10	824
21	14	232	0	820
15	28	288	13	763
28	15	184	0	880
16	36	472	36	635
36	16	161	8	974
17	45	817	15	216
45	17	222	14	811
18	55	384	12	876
55	18	345	0	926
19	66	770	12	708
66	19	541	5	943
20	78	620	3	603
78	20	213	8	1004
21	91	300	0	28
91	21	8	0	320
23	32	259	0	811
32	23	211	9	849
24	48	612	11	813
48	24	447	32	957
25	65	854	0	557
65	25	447	5	959
26	83	522	0	651
83	26	177	10	983
28	34	354	20	761
34	28	204	0	929
29	55	497	22	859
55	29	421	0	957
30	77	389	16	771
77	30	222	12	942
32	36	504	70	598
36	32	177	3	991
33	61	633	12	558
61	33	201	1	999
34	87	689	11	572
87	34	253	16	1002
36	54	478	19	794
54	36	303	9	975
37	83	811	24	317
83	37	244	5	902
39	56	679	12	824
56	39	620	0	895
40	88	721	11	475
88	40	223	0	984
42	67	475	6	939
67	42	533	8	879
44	50	403	7	833
50	44	287	16	940
45	87	638	17	536
87	45	191	4	995
47	76	202	3	815
76	47	218	5	797
49	69	752	8	652
69	49	414	2	995
51	66	528	2	924
66	51	556	22	875
53	67	126	13	687
67	53	126	4	694
55	72	580	27	698
72	55	286	8	1010
57	81	565	17	742
81	57	310	11	1001
59	94	364	0	906
94	59	357	22	889
62	77	451	1	743
77	62	213	13	969
65	69	294	2	817
69	65	223	14	874
68	70	126	3	613
70	68	78	5	659
71	80	364	26	861
80	71	318	15	916
75	78	428	23	806
78	75	286	12	958
79	92	443	0	50
92	79	34	0	459
86	89	482	4	595
89	86	117	15	948
0	36	434	8	758
36	0	223	15	962
1	29	405	0	694
29	1	150	12	934
2	23	341	2	661
23	2	109	8	885
3	18	236	5	625
18	3	71	8	787
4	14	309	11	583
14	4	59	3	836
5	11	239	6	620
11	5	71	3	791
6	9	265	7	770
9	6	182	0	860
7	8	162	4	659
8	7	98	3	724
7	96	76	0	0
96	7	0	0	76
8	96	76	0	0
96	8	0	0	76
10	11	204	1	786
11	10	189	11	790
11	14	296	0	686
14	11	118	0	863
12	18	252	2	711
18	12	130	2	833
13	23	218	0	775
23	13	179	3	811
14	29	129	11	762
29	14	186	0	716
15	36	395	55	613
36	15	124	0	938
16	44	697	13	596
44	16	288	5	1012
17	53	438	13	755
53	17	234	0	971
18	63	910	0	192
63	18	335	0	766
19	74	691	10	500
74	19	209	6	986
20	86	578	0	610
86	20	184	8	996
22	25	180	5	804
25	22	213	0	776
23	40	597	6	387
40	23	86	7	897
24	56	411	23	729
56	24	202	0	960
25	73	408	10	658
73	25	132	7	936
26	91	289	0	20
91	26	11	0	298
28	42	436	32	722
42	28	212	3	973
29	63	815	3	93
63	29	252	4	655
30	85	465	10	633
85	30	138	11	959
32	44	456	5	873
44	32	379	15	939
33	69	292	19	720
69	33	152	2	877
34	95	76	0	0
95	34	0	0	76
36	62	583	18	683
62	36	267	6	1011
37	91	257	1	22
91	37	3	0	277
39	64	405	17	852
64	39	321	18	935
40	96	76	0	0
96	40	0	0	76
42	75	573	3	757
75	42	315	24	993
44	58	409	15	754
58	44	206	25	946
45	95	76	0	0
95	45	0	0	76
47	84	503	5	658
84	47	177	5	982
49	77	237	0	790
77	49	192	2	833
51	74	780	0	656
74	51	441	24	971
53	75	270	2	780
75	53	185	10	856
55	80	542	11	598
80	55	162	5	984
57	89	634	12	448
89	57	130	15	948
60	66	366	10	784
66	60	223	5	931
62	85	349	13	732
85	62	176	0	918
65	77	613	8	603
77	65	211	14	999
68	78	417	2	756
78	68	208	16	951
71	88	509	11	623
88	71	161	4	978
75	86	501	20	775
86	75	294	22	980
80	84	421	24	868
84	80	357	27	926
87	88	485	8	780
88	87	284	8	981
0	44	631	39	566
44	0	224	5	1007
1	37	95	1	478
37	1	27	0	546
2	31	330	3	787
31	2	211	0	909
3	26	313	11	734
26	3	162	2	892
4	22	360	18	720
22	4	169	4	925
5	19	345	9	714
19	5	153	9	906
6	17	327	4	597
17	6	71	0	857
7	16	216	0	629
16	7	71	8	766
8	16	305	0	645
16	8	91	2	857
9	17	278	7	683
17	9	113	4	850
10	19	284	0	780
19	10	189	8	867
11	22	292	0	813
22	11	226	0	879
12	26	223	0	791
26	12	194	3	817
13	31	263	3	799
31	13	205	3	856
14	37	273	40	636
37	14	98	0	851
15	44	681	24	611
44	15	291	14	1010
16	52	684	7	730
52	16	421	0	998
17	61	925	0	163
61	17	370	0	718
18	71	761	11	102
71	18	194	0	680
19	82	656	0	561
0	5	432	7	829
5	0	302	9	957
0	93	132	0	1
93	0	3	0	129
1	86	703	0	275
86	1	122	11	845
2	80	515	18	663
80	2	195	10	990
3	75	541	0	746
75	3	259	48	980
4	71	820	4	568
71	4	408	4	979
5	68	440	21	826
68	5	318	6	961
6	66	352	6	822
66	6	252	5	921
7	65	179	24	850
65	7	270	2	781
8	65	383	0	834
65	8	277	5	935
9	66	510	19	809
66	9	344	20	972
10	68	703	8	636
68	10	328	6	1012
11	71	883	8	320
71	11	319	3	889
12	75	514	6	822
75	12	336	47	958
13	80	500	33	671
80	13	201	16	986
14	86	488	11	698
86	14	206	7	982
15	93	76	0	0
93	15	0	0	76
17	22	259	0	842
22	17	249	0	851
18	32	266	0	882
32	18	298	0	850
19	43	562	14	608
43	19	184	4	995
20	55	476	38	863
55	20	426	6	944
21	68	818	0	51
68	21	301	0	567
22	82	542	16	657
82	22	204	18	993
24	25	213	4	837
25	24	236	13	804
25	42	470	23	649
42	25	143	46	953
26	60	165	0	890
60	26	313	0	742
27	79	528	10	652
79	27	188	15	987
29	32	365	8	862
32	29	307	7	919
30	54	429	17	851
54	30	344	0	952
31	77	472	13	728
77	31	224	6	982
33	38	449	65	701
38	33	227	2	985
34	64	718	5	651
64	34	357	7	1009
35	91	414	0	80
91	35	9	3	482
37	60	685	58	514
60	37	241	23	992
38	90	530	19	588
90	38	148	11	978
40	65	598	5	577
65	40	179	4	996
42	44	329	8	667
44	42	110	11	882
43	79	430	7	693
79	43	170	0	957
45	64	731	21	660
64	45	401	24	987
47	53	207	80	697
53	47	147	7	830
48	93	150	0	3
93	48	3	0	150
50	88	480	3	723
88	50	219	4	981
52	87	477	9	674
87	52	177	4	976
54	90	628	3	348
90	54	92	0	886
57	58	406	24	784
58	57	248	10	954
59	71	651	26	598
71	59	259	4	1012
61	88	682	4	481
88	61	179	13	974
64	77	445	7	823
77	64	295	26	952
67	75	462	0	809
75	67	292	9	970
70	82	326	8	853
82	70	270	29	887
74	76	554	8	739
76	74	277	33	989
78	86	431	10	744
86	78	206	20	958
84	87	428	14	798
87	84	256	42	940
0	13	344	5	608
13	0	83	0	873
1	6	242	12	710
6	1	131	5	827
1	94	704	5	698
94	1	397	11	998
2	88	579	0	407
88	2	70	21	893
3	83	505	13	577
83	3	127	5	962
4	79	557	9	586
79	4	161	6	984
5	76	721	0	618
76	5	299	51	987
6	74	679	5	484
74	6	184	3	981
7	73	677	10	630
73	7	292	13	1012
8	73	569	11	670
73	8	240	0	1009
9	74	729	11	562
74	9	291	1	1010
10	76	741	10	569
76	10	295	30	994
11	79	448	11	655
79	11	153	0	961
12	83	510	0	676
83	12	192	5	988
13	88	524	9	512
88	13	96	10	938
14	94	356	4	897
94	14	348	11	898
16	21	168	0	846
21	16	250	11	752
17	30	202	8	687
30	17	113	8	775
18	40	566	2	640
40	18	204	3	1001
19	51	556	11	903
51	19	577	0	893
20	63	866	0	135
63	20	287	12	702
21	76	703	7	545
76	21	243	9	1003
22	90	443	11	540
90	22	80	0	913
24	33	354	30	815
33	24	262	9	925
25	50	921	3	550
50	25	596	14	863
26	68	716	0	95
68	26	154	12	645
27	87	540	30	623
87	27	190	6	996
29	40	547	13	560
40	29	139	7	974
30	62	806	0	551
62	30	363	7	987
31	85	515	6	711
85	31	227	13	992
33	46	993	7	415
46	33	642	23	749
34	72	496	28	663
72	34	193	5	988
36	39	329	22	801
39	36	237	0	915
37	68	899	3	185
68	37	310	24	751
39	41	462	32	527
41	39	83	15	923
40	73	528	10	881
73	40	470	15	933
42	52	503	28	832
52	42	389	2	972
43	87	642	7	532
87	43	173	26	981
45	72	658	55	772
72	45	522	28	934
47	61	233	13	762
61	47	170	10	826
49	54	304	41	723
54	49	169	3	896
50	96	77	0	0
96	50	0	0	76
52	95	76	0	0
95	52	0	0	76
55	57	417	27	715
57	55	196	0	963
57	66	281	2	873
66	57	287	9	859
59	79	404	7	646
79	59	123	2	930
61	96	76	0	0
96	61	0	0	76
64	85	435	35	669
85	64	168	6	965
67	83	408	9	719
83	67	181	5	949
70	90	535	0	481
90	70	87	0	929
74	84	331	18	717
84	74	143	33	889
78	94	214	4	946
94	78	395	7	762
84	95	76	0	0
95	84	0	0	76
0	21	525	21	556
21	0	132	0	970
1	14	355	13	574
14	1	66	5	869
2	8	233	6	659
8	2	96	0	802
2	96	76	0	0
96	2	0	0	76
3	91	267	2	23
91	3	4	0	288
4	87	675	5	478
87	4	171	16	971
5	84	506	8	602
84	5	137	14	965
6	82	419	9	619
82	6	104	17	922
7	81	517	21	671
81	7	204	15	989
8	81	477	3	558
81	8	93	11	932
9	82	413	4	705
82	9	161	22	939
10	84	412	17	651
84	10	125	24	931
11	87	558	0	573
87	11	149	2	979
12	91	247	2	18
91	12	4	0	263
13	96	76	0	0
96	13	0	0	76
15	21	196	16	782
21	15	189	14	791
16	29	165	11	750
29	16	167	1	758
17	38	344	28	690
38	17	143	4	913
18	48	600	39	779
48	18	415	28	973
19	59	884	0	287
59	19	305	3	862
20	71	689	3	117
71	20	131	0	678
21	84	457	24	643
84	21	146	21	957
23	25	161	6	762
25	23	178	0	751
24	41	398	4	803
41	24	251	8	945
25	58	402	0	696
58	25	153	6	939
26	76	721	24	667
76	26	400	21	991
27	95	76	0	0
95	27	0	0	76
29	48	498	13	921
48	29	523	24	884
30	70	687	8	645
70	30	320	6	1012
31	93	120	0	2
93	31	1	0	120
33	54	448	14	741
54	33	227	0	974
34	80	345	29	700
80	34	148	12	913
36	47	337	22	699
47	36	132	32	894
37	76	667	5	417
76	37	127	32	929
39	49	493	15	904
49	39	905	24	483
40	81	421	25	692
81	40	172	12	954
42	60	386	13	759
60	42	209	4	945
43	95	76	0	0
95	43	0	0	76
45	80	482	19	732
80	45	230	23	979
47	69	204	35	840
69	47	263	0	813
49	62	138	49	905
62	49	366	9	715
51	59	481	5	891
59	51	433	17	927
53	60	52	20	687
60	53	159	6	593
55	65	272	20	796
65	55	211	10	865
57	74	273	36	909
74	57	357	24	837
59	87	583	17	552
87	59	161	8	983
62	70	471	12	760
70	62	251	14	976
64	93	76	0	0
93	64	0	0	76
67	91	476	1	103
91	67	23	0	557
71	73	373	46	725
73	71	196	1	946
74	92	619	31	91
92	74	96	4	641
79	85	332	16	737
85	79	172	9	903
85	92	358	3	24
92	85	24	0	361
0	29	577	2	656
29	0	220	12	1003
1	22	440	6	736
22	1	207	7	967
2	16	254	5	624
16	2	74	1	808
3	11	279	0	699
11	3	120	7	850
4	7	178	28	690
7	4	125	0	771
4	95	76	0	0
95	4	0	0	76
5	92	94	0	1
92	5	0	0	95
6	90	484	25	459
90	6	62	4	902
7	89	673	0	302
89	7	107	8	859
8	89	583	7	448
89	8	90	24	922
9	90	622	11	459
90	9	133	3	954
10	92	508	2	132
92	10	26	3	612
11	95	76	0	0
95	11	0	0	76
13	16	187	9	696
16	13	123	0	768
14	22	190	2	777
22	14	182	0	786
15	29	79	6	585
29	15	83	0	587
16	37	236	10	545
37	16	35	0	756
17	46	619	17	272
46	17	63	33	810
18	56	491	13	634
56	18	153	18	966
19	67	859	0	108
67	19	293	6	667
20	79	553	9	535
79	20	129	0	968
21	92	121	1	1
92	21	1	1	121
23	33	321	7	799
33	23	218	9	900
24	49	1008	0	276
49	24	726	7	551
25	66	645	12	764
66	25	418	15	987
26	84	456	11	571
84	26	99	3	936
28	35	534	12	809
35	28	369	0	986
29	56	324	3	824
56	29	245	0	905
30	78	461	11	767
78	30	252	11	973
32	37	383	25	663
37	32	136	4	929
33	62	362	0	799
62	33	231	2	928
34	88	450	13	614
88	34	125	3	949
36	55	336	8	789
55	36	212	13	907
37	84	604	0	563
84	37	168	10	987
39	57	618	8	744
57	39	357	8	1003
40	89	626	4	290
89	40	71	19	830
42	68	437	12	947
68	42	508	18	868
44	51	560	0	777
51	44	334	8	994
45	88	636	7	430
88	45	122	14	937
47	77	235	18	764
77	47	175	6	836
49	70	323	6	826
70	49	246	9	897
51	67	253	0	888
67	51	306	5	830
53	68	360	2	684
68	53	132	6	908
55	73	208	12	745
73	55	160	0	804
57	82	730	5	526
82	57	254	8	999
59	95	76	0	0
95	59	0	0	76
62	78	589	15	722
78	62	310	6	1008
65	70	437	0	689
70	65	163	4	958
68	71	456	3	847
71	68	326	35	943
71	81	390	19	814
81	71	274	4	944
75	79	387	13	840
79	75	298	5	937
79	93	76	0	0
93	79	0	0	76
86	90	478	10	482
90	86	65	0	904
0	37	225	9	691
37	0	117	3	805
1	30	386	4	651
30	1	121	0	920
2	24	312	7	709
24	2	142	0	885
3	19	279	1	701
19	3	128	0	853
4	15	356	8	631
15	4	98	2	895
5	12	283	0	707
12	5	131	0	859
6	10	176	2	654
10	6	94	0	738
7	9	109	6	619
9	7	88	2	643
8	9	134	0	581
9	8	60	0	655
9	10	156	0	698
10	9	128	0	725
10	12	210	0	761
12	10	169	0	801
11	15	225	3	699
15	11	121	2	803
12	19	252	11	829
19	12	237	5	849
13	24	164	0	707
24	13	127	8	736
14	30	154	19	708
30	14	137	5	739
15	37	287	10	626
37	15	84	0	839
16	45	910	17	297
45	16	348	20	854
17	54	392	12	863
54	17	329	5	933
18	64	662	4	583
64	18	237	4	1008
19	75	494	20	706
75	19	206	43	971
20	87	569	11	620
87	20	192	12	995
22	26	148	6	642
26	22	90	3	702
23	41	684	7	492
41	23	191	10	981
24	57	711	6	683
57	24	393	0	1006
25	74	698	4	489
74	25	203	5	982
26	92	131	0	2
92	26	2	0	131
28	43	302	8	788
43	28	203	6	889
29	64	708	5	629
64	29	324	0	1017
30	86	539	0	692
86	30	226	5	999
32	45	696	13	642
45	32	321	24	1004
33	70	155	2	644
70	33	89	4	707
34	96	76	0	0
96	34	0	0	76
36	63	615	0	778
63	36	393	0	998
37	92	271	0	14
92	37	12	0	273
39	65	384	23	881
65	39	364	4	919
41	42	315	7	758
42	41	171	21	888
42	76	561	6	690
76	42	238	16	1001
44	59	214	0	821
59	44	224	4	804
45	96	77	0	0
96	45	0	0	76
47	85	470	14	764
85	47	258	10	979
49	78	190	4	729
78	49	138	13	771
51	75	474	10	808
75	51	307	13	971
53	76	452	4	758
76	53	231	13	969
55	81	369	24	685
81	55	146	3	927
57	90	595	11	417
